username,product_name,review,rating
Fabian,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Packingnya tebel banget jadi lebih aman, pengirimannya cepat, adminnya responsif, dan dapat diskon gede + bonus tuh rasanya terbaik lah 😁
Terima kasih 🙏🏼",5
A***o,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,Produk original sesuai dengan deskripsi produk,5
Hanif,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"unexpected kukira build qualitynya cakep walaupun masih pake plastik, overall cakep semua fungsi berjalan dengan baik, tapi masih adaptasi sama uinya Sony sebelumnya pake...",5
a***o,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"tq gan, baru aja sampaii Dr tgl 27 sampai hari ni baru tiba heheeh",5
eko,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Barang sampai dengan aman dan berfungsi sebagaimana mestinya, packing joss👍, seller ramah dan fast response, dan terimakasih untuk bonus cleaning kit nya🙏.
Cuma pengiri...",5
D***a,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Packing aman, seller responsif, pengiriman cepat, ps berfungsi dengan baik.",5
Leo,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,"barang sesuai foto, packaging aman, ntaaabbb gaaann 👍🏼😁",5
Ananda,Sony PS5 Slim Console Disc Edition Sony Playstation 5,barangnya sudah sampai dan cepat. sayangnya dus sedikit penyok,5
Aaron,Avangarde Profesional Lens Cleaning Pen,"Lens cleaner malah meninggalkan residu hitam di permukaan lensa, sepertinya barang lama yang sudah rusak…. Jadi langsung dibuang.",2
Yoky,Sony FE 35mm f1.4 GM Sony 35mm f/1.4 FE Mount GM Sony 35mm,mantap mantap mantap mantap mantap mantap mantap mantap mantap mantap mantap,5
Wahyana,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,barang udah sampe. belum di coba semoga cetar hasilnya. online store recomnended...,5
Y***s,Sony HVL-F60RM2 Wireless Radio Flash,Barang sesuai deskripsi. Pengiriman cepat.,5
S***n,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,👍👍👍,5
B***a,Sony PS5 Slim Console Disc Edition Sony Playstation 5,bagussss!!!,5
C***a,Lexar 128GB Professional SDXC SILVER PLUS UHS-I Memory Card 205MB/s,"Alhamdulillah sat set, barang sampe selamat cepet gda lecet, moga awet aja nihhh.. wkwkwk",5
A***h,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Mantappp,5
Z***t,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"packing aman dan rapi
barang tentu original
ukuran pas, suara mantap
semoga awet",5
Fairul,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Fast response. Siang order sore sampai.,5
Nandar,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"mantap pengiriman cepat, aman thx sony official center..",5
Harwan,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Mantulll,5
Raymond,SONY INZONE H9 Wireless Noise Cancelling Gaming Headset,"barang nya bagus, exclusive bgt, dan nyaman pas dipakai lama, respon penjual cepat bgt dan informatif sekali buat nanya"" tentang produk nya",5
V***r,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"barang original, segel, pelayanan cepat",5
L***k,Sony Bravia X90L 55'' Inch / 55X90L 4K Ultra HD High Dynamic Range,"Produk OK, meskioun sempat khawatir didelivery. Harga juga bagus",5
M***a,Sony PULSE Elite wireless headset,best sesuai sama apa yg suami mau,5
M***a,Sony Playstation 5 PS5 HD Camera / PS5 Camera / HD Camera untuk PS5,"sesuai banget dan terpercaya, suami gue emang cinta sony banget sih. wkwk",5
M***n,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Ok puas,5
M***n,DualSense Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Service nya mantap,5
fazaki,SONY a7c / a7c / a7c Sony Kamera Mirrorless Body Only,"Alhamdulillah datang dengan selamat
Sayangnya yg datang gak sesuai
Pesan warna silver datangnya hitam
Bintang 4 dulu ua",4
elroy,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,bassny sony mmg inevitable sih,5
Z***a,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,bagus,5
im,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Brang komplit real original garansi tercantum bTw cuma bonusnya ditambahkan nextnya or discountnya 😃,5
Bilal,Avangarde Profesional Lens Cleaning Pen,gk berfungsi,1
Janeiro,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Cepat. Ori,5
T***k,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"kualitas mantap, pengiriman cepat, sesuai.",5
Tara,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Mantap. Pengiriman cepet banget. Barang sudah pasti resmi & brand new. Admin informative & responsive. Thankyou Sony Center.,5
K***a,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"barang sudah sampai dan ok, mudah mudahan awet",5
i***a,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Semua berfungsi dg baik, pengiriman cepat, puas banget",5
V***l,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,mantepp,5
Z***n,Lexar 128GB Professional SDXC SILVER PLUS UHS-I Memory Card 205MB/s,"Terimakasih ya, pesanan sudah diterima. Berfungsi dengan baik",5
M***d,SONY SRS XP500 Portable Wireless Speaker,Audio bagus,5
Z***n,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Terimakasih ya, pesanan sudah diterima. Semuanya pengkap dan berfungsi. Makasih juga dikasih bonus. Sukses selalu buat seller dan tim nya. Packaging super tebal dan berla...",5
a***s,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,bagus,5
Dany,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Packing aman dan rapi.
Kualitas rapi dan solid.
Suka banget sama kamera ini.
Semoga bisa membawa berkah.",5
U***t,SONY WH-ULT900 N Wireless Headphone Wear Noise Cancelling WHULT900N ULT-900,"best of the best of the best. ga terlalu suka yg ngebass, tapi ini pas kalo ult nya mode off. ANC nya ga sekedap XM tapi buat pemakaian di rumah yg masi perlu denger suar...",5
R***i,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Packing rapi, barang datang dengan selamat di tujuan, ok lah thanks sony",5
Irnanda,Sony PS5 Slim Console Digital Edition Sony Playstation 5,Respon dan pengiriman sangat cepat.. Barang sampai dengan selamat.. Packing tebal dan rapi..,5
josua,SONY ZV1 II SONY ZV-1 II SONY ZV 1 M2 Digital Compact Camera 4K Video,bagus,5
Rizqi,Sony SRS ULT10 ULT FIELD 1 Bluetooth Speaker / SRS-ULT10 XBM / SRS ULT10 XBM,Mantap,5
Z***a,Sony PS5 Slim Vertical Stand for PS5 Console Sony Playstation 5,bagus. seller mantab,5
Z***a,Sony PS5 Slim Console Disc Edition Sony Playstation 5,bagus. seller mantab,5
Z***a,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,bagus. seller mantab,5
NIO,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,"Alhamdulillah kamera dan card sudah diterima, terima kasih banyak, saat ini lagi charging, semoga awet, aamiin.",5
NIO,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"Alhamdulillah kamera dan card sudah diterima, terima kasih banyak, saat ini lagi charging, semoga awet, aamiin.",5
E***i,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"keren pokok nya,, mantapppppp",5
Y***i,SONY BRAVIA 3 K-85S30 K85S30 85 Inc 4K Ultra HD Google TV Sony Smart TV,"sy sangat kecewa dengan ofisial sony,masa toko sekelas mall ga bisa di coba dulu sebelum di kirim,kalah sama toko biasa,dan akhirnya kondisi barang pecah layarnya pihak t...",1
Ardian,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,"Thankyou! Sampai dengan selamat dan tentunya cepat. Packing rapi dan aman! Order pengiriman same day, setelah selesai pembayaran cuman butuh wkatu 20 menit sudah proses p...",5
N***s,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Mantap 👍🏻👍🏻 Barang resmi 👍🏻 Pengiriman sangat cepat👍🏻👍🏻 terima di luar pulau cuma 4 hari,5
A***l,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Respon dan pengiriman dari penjual sangat cepat, di luar ekspektasi.. packing sangat aman.. produk sesuai.. sukses yaa buat Sony",5
Riski,Sony HT-S2000 Sony HT S2000 HTS2000 3.1ch Soundbar DTS X Dolby Atmos,pengiriman cepat dan aman. semoga awet dipakai. top markotop,5
Irfan,SONY WH-ULT900 N Wireless Headphone Wear Noise Cancelling WHULT900N ULT-900,Bassnya bagus. Cocok untuk para penggemar bass. Kurang cocok untuk yang lebih suka dengan bunyi yang netral.,5
Tara,Sony Lens FE 24mm f/2.8 G / Lensa Kamera Full Frame,"Nyaman belanja di Sony Center Official. Barang pastinya original. Admin responsive & informative. Sangat gercep, langsung dikirim hari yg sama 👍🏻",5
A***y,SONY RX100 VII / RX100VII / Sony RX100MVII / RX100 MVII / RX100 Mark 7,"Alhamdullilah sampai selamat di rumah
semoga awet kamera nya",5
R***i,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,sesuai pesanan... recomded👍,5
r***i,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,packing aman terkendali,5
N***l,SONY HT-S100F Soundbar 2ch Bluetooth,"Pengiriman cepat, CS juga sangat responsif. Pemasangan atau instalasi juga mudah. Ukuran soundbar yang ramping tidak terlalu makan tempat. Kualitas suara sesuai harga.",5
Tusini,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,packing aman pengiriman cepat barang myaman dipakai,5
donyericsen,Lexar 64GB Professional SDXC SILVER PLUS UHS-I Memory Card 205MB/s,"Barang sampai super fast, pelayanan ramah👍",5
donyericsen,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Barang sampai super fast, pelayanan ramah👍",5
Rahmad,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Menyala PS5 ku 🔥🔥🔥,5
irwan,Sony HT-S40R 5.1 Sound Bar,"barang original, sudah di coba berfungsi dengan normal, mudah mudahan awet",5
Andy,Sony HT-G700 Soundbar with Bluetooth Dolby Atmos,"Packing rapi, pengiriman cepat,  barang terlihat solid. kelengkapan lengkap. belum dicoba. semoga sesuai harapan.",5
Rizky,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"lega akhirnya paketnya sampe semalam, packingnya rapi, kelengkapan produk juga lengkap. semoga awet dan tidak ada error pada produk. terima kasih",5
Runk,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,So far so good,5
A***n,Sony PS5 Slim Console Digital Edition Sony Playstation 5,"oke lengkap, informasi waranty aja perlu disisipkan dalam paket pembelian jadi g perlu tanya2 lagi. tks",5
R***y,Sony NW-WS623 Walkman Sport Earphone Wireless,mantap.. barang sesuai dengan pesanan.....,5
Ams,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,"cakep dan elegant, suka banget sama a6700 ini🤟🏻🤟🏻",5
Bambang,Sony WI C100 Wireless In-Ear Headphones,bagus n cepat,5
Eddy,SONY ZV1 II SONY ZV-1 II SONY ZV 1 M2 Digital Compact Camera 4K Video,mantapp sony,5
Arini,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Packing aman, sound lumayan bagus",5
R***a,Sony LinkBuds Truly Wireless Headphones,"Penanganan complaint sangat baik. Sempat ada kendala, dibantu troubleshooting, dan akhirnya di-retur. Setelah diperbaiki, dikirim lagi ke pembeli dalam keadaan normal. Te...",5
Nazli,SONY ICD-UX570 Digital Voice Recorder with Built-in USB,"barang dengan kualitas tinggi, mantap 👍👍👍👍👍",5
Ulfa,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,Bagus memorynya keren cepat sekali pengirimannya,5
yudi,Sony PS5 Slim Console Disc Edition Sony Playstation 5,bagus banget.,5
Robby,SONY BRAVIA 3 K-65S30 K65S30 65 Inc 4K Ultra HD Google TV Sony Smart TV,"Anjayy!!! 
Order jam 9.30 pagi jam 12 siang udah nyampe!!! 
Tv keluaran 2024 terbaru mantapp Sony emang dari dulu beli makin canggih Bravia nya... ga perlu ragu lagi gaes...",5
E***s,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,Legittt. Dijamin ori!!! Pengirimannya juga cepat dan aman.,5
Syukur,Sony WI C100 Wireless In-Ear Headphones,"untuk suara cukup, mungkin concern di battery ya tapi secara overall sudah puas karna sesuai kebutuhan olahraga dan commuting",5
Indra,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Oke, barang cepat sampai dan berfungsi dengan baik. Terima kasih",5
andika,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Mantab keren barang berjalan optimal,5
Frans,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,packingnya bagus dan kameranya di luar ekspetasi,5
Wira,SONY a7c / a7c / a7c Sony Kamera Mirrorless Body Only,"Ini Keren Banget pengirimannya cepat sekali cuman 1 hari. Makasih Sony, untuk semuanya Puas Puas banget beli di Toko ini",5
fafa,Sony NP-BX1 Rechargeable Lithium-Ion Battery Pack,"sangat baik! kualitas barang bagus, packaging sangat rapih",5
dwi,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Pengiriman cepat. Mantap!,5
R***y,Sony Bravia X85L 55'' Inch / 55X85L 4K Ultra HD High Dynamic Range,Thanks SonyIndonesia packing nya aman banget dan sdh di unbixing semuanya suaramya gambar nya wowwww ..🫰🫶,5
Ibrahim,Sony WI C100 Wireless In-Ear Headphones,"original item, spare xm5 buat commute di krl. enak sesuai harga, buat yg ga begitu suka high tp suka suara bright dan separasinya bagus ini oke sih",5
Ferry,Sony ACC BC-TRW Battery Charger,"Original dari pembuat aslinya, sesuai dengan battery pack, camera bisa digunakan kembali",5
B***y,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Barang diterima dengan baik. Kualitas barang bagus. Resmi sony indonesia. Semoga awet. Sayangnya tidak ada kabel charge nya. Jadi harus beli sendiri deh.,5
Rachmat,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Recommended Seller, Packingan Bagus dan Aman, Pengiriman Cepat.",5
Lutfi,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,packing bagus cepat.. bahan plastik jadi ringan,5
N***o,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"barang 1 hari sampai, all good condition, diskon gede",5
G***r,Avangarde Premium Camera Cleaning Kit & Maintenance Kit 5 in 1 (ACL5S),kualitas & packing & pengiriman *****,5
RM,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,baru diterima tanggal 3 Agustus,5
J***y,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"untuk harga segini, agak kurang puas ya apalagi fitur anc nya.. nggak terlalu kedap seperti yg diiklankan.

menurut saya fitur anc merek sebelah yg harganya 1.5 jutaan ma...",4
arie,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Fast respon,,pelayanannya ramah,,,proses cepat,,,packing aman",5
R***i,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Beli ini karena udh penasaran dr lama, pengen ganti airpods pro yg udah uzur dan makin ke sini makin sering ada noise kemresek yg recurring dan sensitif dgn gerakan. Buat...",5
Fiter,Sony HVL-F60RM2 Wireless Radio Flash,Mantaaaap,5
F***i,Sony FE 85mm f/1.8 Lensa Kamera,"Mantep lah lensanya,gak sabar buat foto2 sunmori nanti 😁",5
F***i,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,Upgrade yang paling worth it lah tahun ini kebetulan diskon lagi 😁,5
avim,Sony PULSE Elite wireless headset,"Kalau bintang bisa ngomong, Sayang bintang tak bisa ngomong. Coba kalau bisa ngomong, Dia pasti tak akan bohong ⭐️⭐️⭐️⭐️⭐️",5
Priswanto,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,kualitas Sony mantap. packing Aman dan rapi,5
rifkyapriyandi,Sony FE 50mm f/1.8 Lensa Kamera,"packing aman , datang tepat waktu , barang ori 👌👌",5
zein,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"allhamdulliah sampai dngn tujuan.
kondisi masih sagel Sony indo
aman terkendali.

masih firmware 8.0",5
g***a,Sony NP-FW50 Rechargeable Battery Pack,belum dicoba karena belum ada kameranya. semoga berfungsi sebagaimana mestinya 😊,5
g***a,Sony ACC BC-TRW Battery Charger,belum dicoba karena belum ada kameranya. semoga berfungsi sebagaimana mestinya 😊,5
D***i,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"satu speaker aja udah enak, kebayang kalo dua terus dipairing jadi stereo, jadi mikir beli 1 lagi nih. Buat seller trims ya, layanannya cepat",5
F***a,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Pengiriman cepat, admin informatif.",5
Muhammad,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,sony 👌,5
Ciput,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"Barang lengkap, segel aman, and fast response…Thank You",5
Syukur,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"variant putih cakep, cuma kurang ganjel mungkin perlu adjust dikit di budnya

So far cukup mumpuni, puas dengan harga tersebut",5
tanika,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"barang pesanan perfect, Bublewrap perfect,product perfect✨✨✨👍👍👍",5
Adi,Sony LinkBuds Truly Wireless Headphones,Kualitas barang baik,5
D***a,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,"seller fastresp, cuma kualitas earphone nya di bawah ekspektasi",4
dulle,Sony ZV E10 Sony ZVE10 Mirrorless Camera Kit 16-50mm,"mendarat selamat, sesuai pesanan, semoga awet.",5
Denny,Sony PS5 Slim Console Disc Edition Sony Playstation 5,"barang original, pengiriman cepat dan pelayanan mantap jangan ragu beli di official store",5
Albertus,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,untuk kualitas sesuai dengan harganya. untuk seller top dah pelayanan nya...,5
T***o,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Barang Sesuai Pesanan.,5
Alvi,SONY WH-ULT900 N Wireless Headphone Wear Noise Cancelling WHULT900N ULT-900,"Barang tidak tersegel, Video di Internasional semua tersegel. 
Scr custoner servis oke, tp utk distributor pastikan lagi  namanya brg baru ya tersegel 
lu beli rokok aja...",3
R***i,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,terbaik🤝,5
Novia,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,"mantap banget suaranya, thankyou😍",5
A***i,Sony PS5 Slim Console Disc Edition Sony Playstation 5,Barang oke lengkap.. lancar jaya .. terimakasih,5
Dewi,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,puas banget ini. barang oke. pengepakan baik. bass oke. noice cancellation oke. hahaha asikkk,5
Adam,Sony 64GB SF-M Tough Series UHS-II SDXC Memory Card / 64 GB SF M Tough,"kalo beli di official store udah gausah ditanya sih, packagingnya aja bukan main sampe beberapa lapis 🔥",5
Adam,Sony SEL PZ 18-105MM F4 G OSS Lensa Kamera,"kalo beli di official store udah gausah ditanya sih, packagingnya aja bukan main sampe beberapa lapis 🔥",5
Adam,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"kalo beli di official store udah gausah ditanya sih, packagingnya aja bukan main sampe beberapa lapis 🔥",5
allam,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,good,5
Arif,Sony LinkBuds S Truly Wireless Earbuds,"Terbaik Garansi Resmi Sony Indonesia👏🏻
Warna Earth Blue🤤
Kalo sudah Sony gausah ragu lagi, pasti mantap🫶🏻",5
